id,name,city,contact_email,contact_fax,contact_name,contact_phone,contact_role,latitude,longitude,operational,rack_capacity,state,storage_capacity,street,operator_id,owner_id,terminaling_capacity,truck_bays,type,zip,pipeline_access,rail_access,truck_access,marine_access,irs_motor_fuel_terminal_id
1553,Selma,Selma,,9199655495,,9199655217,,35.555161,-78.297768,TRUE,,NC,,4414 Buffalo Road,2,2,,,terminal,27576,,,,,T-56-NC-2036
1554,Selma 1,Selma,,,,,,35.550527,-78.301016,TRUE,,NC,,4086 Buffalo Road,4,469,,,terminal,27527,in,,,,T-56-NC-2034
1555,Selma 2,Selma,,,,,,35.55056,-78.303737,TRUE,,NC,,2101 West Oak Street,4,469,,,terminal,27576,in,,,,T-56-NC-2013
1556,Selma 3,Selma,,,,,,35.554798,-78.298185,TRUE,,NC,,4383 Buffalo Road,4,469,,,terminal,27576,in,,,,T-56-NC-2033
1557,Selma 4,Selma,,,,,,35.551291,-78.304305,TRUE,,NC,,2200 West Oak Street,4,469,,,terminal,27576,in,,,,T-56-NC-2018
1558,Sewaren,Sewaren,,,,,,40.551804,-74.259139,TRUE,,NJ,,111 State Street,10,10,,,terminal,7077,,,,,T-22-NJ-1538
1559,Seymour,Seymour,,,,,,39.023852,-85.835739,TRUE,,IN,,9780 N US Hwy 31,73,73,,,terminal,47274,,,,,T-35-IN-3216
1560,Seymour,Seymour,,,,,,39.0231,-85.8449,TRUE,,IN,, ,106,106,,,terminal,47274,,,,,0
1561,Sheffield,Sheffield,,,,,,34.752217,-87.717507,TRUE,,AL,,136 Blackwell Road,45,45,,,terminal,35660,,,,,T-63-AL-2335
1562,Sheridan,Sheridan,,,,,,44.665716,-106.902295,TRUE,,WY,86000,3404 Highway 87,7,475,,2,terminal,82801,,,,,T-83-WY-4050
1563,Shipyard River South,North Charleston,,8437725720,Lynn Horn,8438530453,Terminal Manager,32.822499,-79.947809,TRUE,,SC,,1500 Greenleaf Street,4,471,,,terminal,29405,,,,,T-57-SC-2054
1564,Shore Parkway,Brooklyn,,,,,,40.595531,-73.99871,TRUE,,NY,,1776 Shore Parkway,100,100,,,terminal,11214,,,,,T-11-NY-1326
1565,Shoup,Corpus Christi,,,,,,27.7997,-97.5722,TRUE,,TX,, ,26,26,,,terminal,78410,,,,,0
1566,Shreveport,Shreveport,,,,,,32.470851,-93.791144,TRUE,,LA,,3333 Midway  PO Box 3099,356,356,,,terminal,71133,,,,,T-72-LA-2378
1567,Shreveport,Shreveport,,,,,,32.3539,-93.6322,TRUE,,LA,, ,176,176,,,terminal,71115,,,,,0
1568,Shreveport Truck Rack,Bossier City,,,,,,32.5526,-93.6738,TRUE,,LA,, ,23,23,,,terminal,71111,,,,,0
1569,Sidney,Sidney,,,,,,41.149256,-102.934135,TRUE,,NE,,11712 US Highway  30,30,30,,,terminal,69162,,,,,T-47-NE-3609
1570,Sidney,Sidney,,,,,,47.655825,-104.195206,TRUE,,MT,,35251 South County Road 128,227,227,,,terminal,59270,,,,,T-81-MT-4017
1571,Signal Hill,Signal Hill,,,,,,33.800026,-118.155436,TRUE,,CA,,2350 Hathaway Drive,17,17,,,terminal,90755,,,,,T-33-CA-4784
1572,Signal Hill,Signal Hill,,,,,,33.800253,-118.152011,TRUE,,CA,,2457 Redondo Ave.,18,18,,,terminal,90755,,,,,T-33-CA-4785
1573,Sinclair,Sinclair,,,,,,41.7791,-107.1166,TRUE,,WY,, ,166,166,,,terminal,82334,,,,,0
1574,Sinking Spring,Reading,,,,,,40.3272,-76.0114,TRUE,,PA,, ,124,124,,,terminal,19608,,,,,0
1575,Sinking Spring,Reading,,,,,,40.3191,-76.0342,TRUE,,PA,, ,37,37,,,terminal,19608,,,,,0
1576,Sioux City,Sioux City,alan.paul@magellanlp.com,(712) 239-1854,Alan Paul,(712) 239-2533,Terminal Contact,42.5389,-96.3575,TRUE,,IA,600000,4300 41st Street,2,477,,,terminal,51108,,,,,T-42-IA-3473
1577,Sioux Falls MPL,Sioux Falls,,(605) 335-0075,,(605) 338-5771,,43.5448,-96.7919,TRUE,,SD,600000,5300 West 12th Street,2,477,,3,terminal,57106,in,,both,,T-46-SD-3554
1578,Sioux Falls NUS,Sioux Falls,ron.kleinsasser@nustarenergy.com,(605) 334-1362,Ron Kleinsasser,(605) 336-3158,Terminal Contact,43.5111,-96.7421,TRUE,,SD,374000,3721 S. Grange,6,476,,2,terminal,57105,in,none,both,none,T-46-SD-3553
1579,Sitka,Sitka,,,,,,57.049771,-135.335155,TRUE,,AK,,#1 Lincoln St.,31,31,,,terminal,99835,,,,,T-91-AK-4519
1580,Sitka,Sitka,,,,,,57.06916,-135.36654,TRUE,,AK,,5311 Hailibut Point Road,36,36,,,terminal,99835,,,,,T-92-AK-4580
1581,Skagway,Skagway,,,,,,59.4599,-135.3134,TRUE,,AK,, ,31,31,,,terminal,99840,,,,,0
1582,Smackover,Smackover,,,,,,33.364155,-92.715731,TRUE,,AR,,484 E. 6th Street,43,43,,,terminal,71762,,,,,T-71-AR-2460
1583,Smith Street,Brooklyn,,,,,,40.67342,-73.998171,TRUE,,NY,,537 Smith Street,100,100,,,terminal,11231,,,,,T-11-NY-1332
1584,Solar Gas Inc,Mentor,,,,,,47.7254,-96.1831,TRUE,,MN,, ,150,150,,,terminal,56736,,,,,0
1585,Soldotna,Soldotna,,,,,,60.4919,-151.1569,TRUE,,AK,, ,31,31,,,terminal,99669,,,,,0
1586,Somerset,Somerset,,,,,,37.069387,-84.616917,TRUE,,KY,,600 Monticello Street,447,447,,,terminal,42501,,,,,T-61-KY-3281
1587,Sorrento Ugs,Sorrento,,,,,,30.1842,-90.8592,TRUE,,LA,, ,22,22,,,terminal,70778,,,,,0
1588,Sound,Tacoma,,,,,,47.277263,-122.385489,TRUE,,WA,,2628 Marine View Drive,276,276,,,terminal,98422,,,,,T-91-WA-4414
1589,South Albany,Albany,,2294360004,,2294365551,,31.548896,-84.203226,TRUE,,GA,,1722 W Oakridge Drive,2,2,,,terminal,31707,,,,,T-58-GA-2501
1590,South Bend,South Bend,,,,,,41.628576,-86.270723,TRUE,,IN,,20630 W. Ireland Rd.,1,1,,,terminal,46614,,,,,T-35-IN-3246
1591,South Gate,South Gate,,,,,,33.952365,-118.167387,TRUE,,CA,,8601 S. Garfield Ave.,17,17,,,terminal,90280,,,,,T-95-CA-4807
1592,South Houston,Houston,,,,,,29.668652,-95.39664,TRUE,,TX,,10501 East Almeda,16,16,,,terminal,77054,,,,,T-76-TX-2812
1593,South Newburgh,New Windsor,,,,,,41.48155,-74.014252,TRUE,,NY,,1184 River Road,20,20,,,terminal,12553,,,,,T-14-NY-1414
1594,South Philadelphia,Philadelphia,,,,,,39.9075,-75.2234,TRUE,,PA,, ,38,38,,,terminal,19153,,,,,0
1595,South Portland,South Portland,,,,,,43.636893,-70.285993,TRUE,,ME,,59 Main Street,61,61,,,terminal,4106,,,,,T-01-ME-1003
1596,South Portland,South Portland,,,,,,43.635933,-70.285291,TRUE,,ME,,170 Lincoln Street,209,209,,,terminal,4106,,,,,T-01-ME-1004
1597,South Portland,South Portland,,,,,,43.65024,-70.239672,TRUE,,ME,,175 Front St,49,49,,,terminal,4106,,,,,T-01-ME-1008
1598,South Portland,South Portland,,,,,,43.627364,-70.289248,TRUE,,ME,,One Clarks Road,20,20,,,terminal,4106,,,,,T-01-ME-1009
1599,South Portland,South Portland,,,,,,43.6372,-70.267336,TRUE,,ME,,102 Mechanic Street,9,9,,,terminal,4106,,,,,T-01-ME-1010
1600,South Portland,South Portland,,,,,,43.6369,-70.2861,TRUE,,ME,, ,366,366,,,terminal,4106,,,,,0
1601,South Portland,South Portland,,,,,,43.638,-70.287,TRUE,,ME,, ,64,64,,,terminal,4106,,,,,0
1602,South Williamsport,Williamsport,,,,,,41.24119,-76.963199,TRUE,,PA,,1466 Sylvan Dell Road,1,1,,,terminal,17702,,,,,T-23-PA-1743
1603,South Williamsport,Williamsport,,,,,,41.241,-76.9856,TRUE,,PA,, ,49,49,,,terminal,17702,,,,,0
1604,Southeast Emulsions Perry Asphal,Perry,,,,,,32.4575,-83.769,TRUE,,GA,, ,146,146,,,terminal,31069,,,,,0
1605,Southeast Emulsions Union Asphal,Union,,,,,,34.7513,-81.6315,TRUE,,SC,, ,146,146,,,terminal,29379,,,,,0
1606,Southlake,Grapevine,,8174883524,,8174811566,,32.915239,-97.125924,TRUE,,TX,,3100 Highway 26 West,2,2,,,terminal,76051,,,,,T-75-TX-2671
1607,Southlake,Grapevine,ralph.wimp@nustarenergy.com,8174888260,Ralph Wimp,8174814977,Terminal Contact,32.918,-97.1222,TRUE,,TX,445792,1700 Hwy 26,6,476,,4,terminal,76051,both,none,both,none,T-75-TX-2680
1608,Sparks,Sparks,,,,,,39.53401,-119.749499,TRUE,,NV,,525 Nugget Avenue,457,457,,,terminal,89431,,,,,T-88-NV-4354
1609,Sparks,Sparks,,,,,,39.541317,-119.650155,TRUE,,NV,,500 Ireland Drive,98,98,,,terminal,89434,,,,,T-88-NV-4364
1610,Spartanburg,Spartanburg,,,,,,34.922787,-81.873087,TRUE,,SC,,2590 Southport Road,9,9,,,terminal,29302,,,,,T-57-SC-2077
1611,Spartanburg,Spartanburg,,,,8645855447,,34.920568,-81.881225,TRUE,,SC,166000,2300 Southport Road,8,8,,3,terminal,29306,,,,,T-57-SC-2067
1612,Spartanburg,Spartanburg,,,,,,34.926018,-81.887569,TRUE,,SC,140000,200 Nebo Street,4,469,,,terminal,29302,in,,,,T-57-SC-2074
1613,Spartanburg,Spartanburg,,,,,,34.923427,-81.869945,TRUE,,SC,,300 Delmar Road,10,10,,,terminal,29302,,,,,T-57-SC-2075
1614,Spartanburg 1,Spartanburg,,8645910461,,8645838375,,34.925413,81.867455,TRUE,,SC,,650 Delmar Road,2,2,,,terminal,29302,,,,,T-57-SC-2068
1615,Spartanburg 2,Spartanburg,,8645910828,,8645852852,,34.929184,-81.876232,TRUE,,SC,,2430 Pine Street Ext,2,2,,,terminal,29302,,,,,T-57-SC-2076
1616,Spartansburg,Spartanburg,,,,,,34.92409,-81.86432,TRUE,,SC,,680 Delmar Road,1,1,,,terminal,29302,,,,,T-57-SC-2052
1617,Speedway,Indianapolis,,,,,,39.785233,-86.225765,TRUE,,IN,,1304 Olin Ave,3,3,,,terminal,46222,,,,,T-35-IN-3222
1618,Spokane,Spokane,,,,,,47.668518,-117.26666,TRUE,,WA,351000,6317 East Sharp Avenue,7,475,,3,terminal,99206,,,,,T-91-WA-4410
1619,Spokane,Spokane,,,,,,47.668665,-117.324203,TRUE,,WA,,6311 East Sharp Avenue,16,16,,,terminal,99212,,,,,T-91-WA-4411
1620,Spokane,Spokane,,,,,,47.729328,-117.362854,TRUE,,WA,,3225 East Lincoln Road,30,30,,,terminal,99217,,,,,T-91-WA-4412
1621,Spokane Hillyard,Spokane,,,,,,47.6975,-117.3611,TRUE,,WA,, ,77,77,,,terminal,99217,,,,,0
1622,Spokane Valley,Spokane,,,,,,47.6975,-117.3611,TRUE,,WA,, ,77,77,,,terminal,99217,,,,,0
1623,Spring Lake,Spring Lake,,,,,,43.082109,-86.2206,TRUE,,MI,,524 Third Street,9,9,,,terminal,49456,,,,,T-38-MI-3008
1624,Spring Valley,Spring Valley,,,David Percznski,,,43.680999,-92.359422,TRUE,,MN,246000,14514 State Highway 16,4,470,,,terminal,55975,in,,,,T-41-MN-3402
1625,Springdale,Springdale,,,,,,40.5371,-79.7796,TRUE,,PA,, ,62,62,,,terminal,15144,,,,,0
1626,Springfield,Springfield,,,,,,42.119293,-72.548981,TRUE,,MA,,615 St James Ave,92,92,,,terminal,1109,,,,,T-04-MA-1151
1627,Springfield,Springfield,,,,,,42.119644,-72.574295,TRUE,,MA,,275 Albany St.,161,161,,,terminal,1105,,,,,T-04-MA-1158
1628,Springfield,Springfield,,,,,,42.147525,-72.542919,TRUE,,MA,,1095 Page Blvd.,111,111,,,terminal,1104,,,,,T-04-MA-1159
1629,Springfield,Springfield,,,,,,42.147607,-72.538019,TRUE,,MA,,160 Rocus St.,20,20,,,terminal,1104,,,,,T-04-MA-1166
1630,Springfield,Springfield,,,,,,42.116597,-72.581474,TRUE,,MA,,195 Armory St.,92,92,,,terminal,1104,,,,,T-04-MA-1167
1631,Springfield,Springfield,,,,,,42.118315,-72.576578,TRUE,,MA,,167 Albany Street,347,347,,,terminal,1105,,,,,T-04-MA-1174
1632,Springfield,Springfield,,,,,,42.146938,-72.54414,TRUE,,MA,,1053 Page Blvd.,111,111,,,terminal,1104,,,,,T-04-MA-1179
1633,Springfield,Springfield,,,,,,42.115363,-72.578865,TRUE,,MA,,60 Hannon St.,384,384,,,terminal,1105,,,,,T-04-MA-1181
1634,Springfield,Brookline Station,,(417) 865-1767,,(417) 865-3489,,37.159,-93.4239,TRUE,,MO,300000,3132 S State Hwy MM,2,477,,,terminal,65619,in,,out,,T-43-MO-3718
1635,Springfield BPL,Springfield,,,,,,42.117857,-72.57719,TRUE,,MA,,145 Albany Street,1,1,,,terminal,1109,,,,,T-04-MA-1168
1636,St Charles,St Charles,,6364477468,,6364476535,,38.79646,-90.587411,TRUE,,MO,,4695 South Service Road,2,2,,,terminal,63376,,,,,T-43-MO-3721
1637,St Elmo Il - Asphalt,Saint Elmo,,,,,,39.0291,-88.8463,TRUE,,IL,, ,3,3,,,terminal,62458,,,,,0
1638,St George Island,Saint George Island,,,,,,56.5977,-169.5549,TRUE,,AK,, ,374,374,,,terminal,99591,,,,,0
1639,St James,Springfield,,,,,,42.1255,-72.5675,TRUE,,MA,, ,92,92,,,terminal,1109,,,,,0
1640,St James,Saint James,,,,,,30.0988,-90.9187,TRUE,,LA,, ,434,434,,,terminal,70086,,,,,0
1641,St Louis Mo,Saint Louis,,,,,,38.55,-90.2534,TRUE,,MO,, ,29,29,,,terminal,63111,,,,,0
1642,St Louis North,Saint Louis,,,,(314) 231-2000,,38.6794,-90.2001,TRUE,,MO,85000,239 East Prairie St.,1,1,,,terminal,63147,both,,both,,T-43-MO-3725
1643,St Marys,Pitkas Point,,,,,,62.0585,-163.2835,TRUE,,AK,, ,34,34,,,terminal,99658,,,,,0
1644,St Marys Refining Co,Ivy,,,,,,38.9197,-80.1817,TRUE,,WV,, ,148,148,,,terminal,26201,,,,,0
1645,St Paul,Saint Paul,,,,,,44.9302,-93.0462,TRUE,,MN,, ,69,69,,,terminal,55106,,,,,0
1646,St Paul Asphalt,Saint Paul,,,,651-774-9763,,44.9304,-93.0462,TRUE,,MN,,2209 Childs Rd.,14,14,,,terminal,55106,,,,,0
1647,St Paul Terminal,Saint Paul Island,,,,,,57.1401,-170.2663,TRUE,,AK,, ,264,264,,,terminal,99660,,,,,0
1648,St Rose,Saint Rose,,,,,,29.9404,-90.3251,TRUE,,LA,, ,35,35,,,terminal,70087,,,,,0
1649,St Thomas,Charlotte Amalie,,,,,,18.3439,-64.9311,TRUE,,VI,, ,103,103,,,terminal,801,,,,,0
1650,Stamford,Stamford,,,,,,41.042475,-73.54411,TRUE,,CT,,10 Water St,46,46,,,terminal,6902,,,,,T-06-CT-1251
1651,Stanolind,Nederland,,,,,,30.0333,-94.0458,TRUE,,TX,, ,55,55,,,terminal,77627,,,,,0
1652,Star City,Morgantown,,,,,,39.6606,-79.9894,TRUE,,WV,, ,95,95,,,terminal,26505,,,,,0
1653,Staten Island,Staten Island,,7189662001,Rob Peters,7189662000,Terminal Manager,40.5455,-74.2398,TRUE,,NY,2959700,4101 Arthur Kill Road,4,4,,,terminal,10309,,,,,0
1654,Sterling,Sterling,,,,,,38.981387,-77.472333,TRUE,,VA,,Rt 28 Gate317 Bldg 2 Tank Farm,15,15,,,terminal,20166,,,,,T-54-VA-1676
1655,Steubenville,Steubenville,,,,,,40.380373,-80.665595,TRUE,,OH,,28371 Kingsdale Road,3,3,,,terminal,43952,,,,,T-34-OH-3154
1656,Stevens Point Asphalt,Stevens Point,,,,715-344-2480,,44.5112,-89.5792,TRUE,,WI,,741 Mason,14,14,,,terminal,54481,,,,,0
1657,Stockbridge Station,Dansville,,,,,,42.5129,-84.244,TRUE,,MI,, ,306,306,,,terminal,48819,,,,,0
1658,Stockton,Stockton,,,,,,37.950576,-121.290823,TRUE,,CA,,27 West Washington St,1,1,,,terminal,95203,,,,,T-68-CA-4609
1659,Stockton,Stockton,daniel.thomas@nustarenergy.com,2099430653,Dan Thomas,2099435662,Terminal Contact,37.941815,-121.333617,TRUE,,CA,,2941 Navy Drive,6,6,8,,terminal,95206,,,,none,T-68-CA-4626
1660,Stockton,Stockton,,,,,,37.958573,-121.289206,TRUE,,CA,,3515 Navy Dirve,18,18,,,terminal,95202,,,,,T-68-CA-4628
1661,Stockton,Stockton,,,,,,37.942692,-121.334363,TRUE,,CA,,3003 Navy Drive,17,17,,,terminal,95206,,,,,T-68-CA-4629
1662,Sugar Creek,Independence,,,,(816) 836-6000,,39.120106,-94.444561,TRUE,,MO,,1315 North Sterling,1,1,,,terminal,64054,both,,both,,T-43-MO-3720
1663,Sunray,Sunray,,,,,,36.019612,-101.820002,TRUE,,TX,,"HCR 1, Box 36",141,141,,,terminal,79086,,,,,T-75-TX-2682
1664,Sunray,Sunray,,,,,,36.019612,-101.820002,TRUE,,TX,,6647 County Road G,66,66,,,terminal,79086,,,,,T-75-TX-2695
1665,Sunshine,Sunshine,,,,,,30.28677,-91.154178,TRUE,,LA,,1725 Highway 75,463,463,,,terminal,70780,,,,,T-72-LA-2391
1666,Superior,Superior,,,,,,46.69115,-92.066928,TRUE,,WI,,2407 Stinson Ave,112,112,,,terminal,54880,,,,,T-39-WI-3080
1667,Sweeny,Sweeny,,,,,,29.07899,-95.747745,TRUE,,TX,,Hwys 35 & 36 at West Columbia,7,7,,,terminal,77480,,,,,T-76-TX-2813
1668,Switz City,Switz City,,,,,,39.035,-87.053,TRUE,,IN,,"RR # 1, Box 119A",67,67,,,terminal,47465,,,,,T-35-IN-3237
1669,Switz City,Switz City,,,,,,39.0325,-87.0576,TRUE,,IN,, ,107,107,,,terminal,47465,,,,,0
1670,Sylva -Ngl,Sylva,,,,,,35.3866,-83.212,TRUE,,NC,, ,22,22,,,terminal,28779,,,,,0
1671,Syracuse,Warners,,,,,,43.097641,-76.30359,TRUE,,NY,,777 River Road - Cty Rd 37,1,1,,,terminal,13164,,,,,T-16-NY-1456
1672,Tacoma,Tacoma,,,,,,47.257943,-122.433607,TRUE,,WA,307000,520 E D Street,7,475,,3,terminal,98421,,,,,T-91-WA-4413
1673,Tacoma,Tacoma,,,,,,47.260615,-122.434861,TRUE,,WA,,250 East D Street,94,94,,,terminal,98421,,,,,T-91-WA-4415
1674,Tacoma,Tacoma,rick.herzog@nustarenergy.com,2535720471,Rick Herzog,2536275711,Terminal Contact,47.2597,-122.4342,TRUE,,WA,377000,250 East D Street,6,6,,4,terminal,98421,,,,,T-91-WA-4415 
1675,Tacoma,Tacoma,,,,,,47.254222,-122.396745,TRUE,,WA,,3001 Marshall Ave,19,19,,,terminal,98421,,,,,T-91-WA-4421
1676,Taft,Orlando,,,,,,28.4224,-81.3713,TRUE,,FL,800000,9919 Orange Avenue,4,469,,,terminal,32824,,,,,T-59-FL-2129
1677,Tallmadge,Tallmadge,,,,,,41.070817,-81.399315,TRUE,,OH,,1595 Southeast Avenue,9,9,,,terminal,44278,,,,,T-34-OH-3164
1678,Tamaqua,Tamaqua,,,,,,40.811642,-75.974428,TRUE,,PA,,Tuscarora State  Park Rd,5,5,,,terminal,18252,,,,,T-23-PA-1744
1679,Tampa,Tampa,,,,,,27.932136,-82.443621,TRUE,,FL,,801 McCloskey Blvd,9,9,,,terminal,33605,,,,,T-59-FL-2133
1680,Tampa,Tampa,,,,,,27.923208,-82.443635,TRUE,,FL,,1306 Ingram Ave,45,45,,,terminal,33605,,,,,T-59-FL-2100
1681,Tampa,Tampa,,,,8132485041,,27.92447,-82.442341,TRUE,,FL,760000,1523 Port Avenue,8,8,,8,terminal,33605,,,,,T-59-FL-2101
1682,Tampa,Tampa,,,,,,27.945564,-82.527309,TRUE,,FL,,4720 North Westshore Bl.,15,15,,,terminal,33609,,,,,T-59-FL-2110
1683,Tampa,Tampa,,,,,,27.916369,-82.436759,TRUE,,FL,1600000,2101 GATX Drive,4,472,,,terminal,33605,,,,,T-59-FL-2123
1684,Tampa,Tampa,,,,,,27.860722,-82.548437,TRUE,,FL,,6500 W. Commerce St,10,10,,,terminal,33616,,,,,T-59-FL-2124
1685,Tampa,Tampa,,,,,,27.929977,-82.44279,TRUE,,FL,,848 McCloskey Boulevard,1,1,,,terminal,33605,,,,,T-59-FL-2130
1686,Tampa,Tampa,,,,,,27.860747,-82.550232,TRUE,,FL,,5500 Commerce Street,12,12,,,terminal,33616,,,,,T-59-FL-2131
1687,Tampa,Tampa,,,,,,27.947046,-82.440246,TRUE,,FL,,425 South 20th Street,3,3,,,terminal,33605,,,,,T-59-FL-2136
1688,Tampa,Tampa,,,,,,27.901936,-82.4148,TRUE,,FL,,4118 Pendola Point Rd.,55,55,,,terminal,33619,,,,,T-59-FL-2677
1689,Tampa,Tampa,,,,,,27.9025,-82.4215,TRUE,,FL,, ,132,132,,,terminal,33606,,,,,0
1690,Tampa North,Tampa,,,,,,27.950338,-82.438948,TRUE,,FL,,504 N 19th Street,1,1,,,terminal,33605,,,,,T-59-FL-2107
1691,Tampa Pt Ybor - Asphalt,Tampa,,,,,,27.9523,-82.4379,TRUE,,FL,, ,3,3,,,terminal,33605,,,,,0
1692,Tampico,Tampico,,,,,,41.5908,-89.7862,TRUE,,IL,, ,39,39,,,terminal,61283,,,,,0
1693,Taylor,Taylor,,,,,,42.254658,-83.278166,TRUE,,MI,,24801 Ecorse Rd,79,79,,,terminal,48180,,,,,T-38-MI-3007
1694,Taylor,Taylor,,,,,,42.246587,-83.296722,TRUE,,MI,,7965 Holland,232,232,,,terminal,48180,,,,,T-38-MI-3012
1695,Taylor East,Taylor,,,,,,42.254737,-83.274399,TRUE,,MI,,24501 Ecorse Rd,1,1,,,terminal,48180,,,,,T-38-MI-3014
1696,Temple,Temple,,,,,,31.093454,-97.348951,TRUE,,TX,,610 West Avenue D,33,33,,,terminal,76504,,,,,T-76-TX-2824
1697,Terminal 2,Long Beach,,,,,,33.7796,-118.2156,TRUE,,CA,, ,17,17,,,terminal,90813,,,,,0
1698,Terminal 3,Long Beach,,,,,,33.7796,-118.2156,TRUE,,CA,, ,17,17,,,terminal,90813,,,,,0
1699,Terminal Road,Providence,,,,,,41.7962,-71.3894,TRUE,,RI,, ,245,245,,,terminal,2905,,,,,0
1700,Texas City,Texas City,,,,,,29.3646,-94.9191,TRUE,,TX,, ,441,441,,,terminal,77590,,,,,0
1701,Texas City 1,Texas City,marcelo.cornejo@nustarenergy.com,4099484460,Marcelo Cornejo,4099483561,Terminal Contact,29.373724,94.891421,TRUE,,TX,2681000,201 Dock Road,6,6,,,terminal,77590,none,,,,T-76-TX-2796
1702,Texas City 2,Texas City,marcelo.cornejo@nustarenergy.com,4099488648,Marcelo Cornejo,4099480208,Terminal Contact,29.3755,-94.8987,TRUE,,TX,131000,159 Levee Road,6,6,,,terminal,77590,none,none,,,T-76-TX-2814
1703,Theodore,Theodore,,,,,,30.529436,-88.108895,TRUE,,AL,,7778 Dauphin Island Pkwy.,13,13,,,terminal,36582,,,,,T-72-AL-2345
1704,Thorntons Transporation Trmnl,Louisville,,,,,,38.1416,-85.8971,TRUE,,KY,, ,412,412,,,terminal,40258,,,,,0
1705,Three Rivers,Three Rivers,,,,,,28.457845,-98.179676,TRUE,,TX,,301 Leroy Street,141,141,,,terminal,78071,,,,,T-74-TX-2747
1706,Tioga,Tioga,,,,,,48.388812,-102.955888,TRUE,,ND,,10515 67th Street NW,225,225,,,terminal,58852,,,,,T-45-ND-3508
1707,Tirzah,York,,,,,,34.9942,-81.2422,TRUE,,SC,, ,50,50,,,terminal,29745,,,,,0
1708,Tiverton,Tiverton,,,,,,41.674557,-71.193396,TRUE,,RI,,25 State Ave.,101,101,,,terminal,2878,,,,,T-06-RI-1208
1709,Todhunter,Middletown,,,,,,39.4607,-84.3978,TRUE,,OH,, ,23,23,,,terminal,45044,,,,,0
1710,Toldeo CGO,Oregon,,,,,,41.687908,-83.454253,TRUE,,OH,,1840 Otter Creek Road,9,9,,,terminal,43616,,,,,T-34-OH-3165
1711,Toledo,Toledo,,,,,,41.657862,-83.505346,TRUE,,OH,,1820 South Front,370,370,,,terminal,43605,,,,,T-34-OH-3149
1712,Toledo,Toledo,,,,,,41.630301,-83.507656,TRUE,,OH,,1601 Woodvalle Road,5,5,,,terminal,43605,,,,,T-34-OH-3161
1713,Toledo,Toledo,,,,,,41.678107,-83.496989,TRUE,,OH,,2844 Summit St,21,21,,,terminal,43611,,,,,T-34-OH-3169
1714,Tonawanda,Tonawanda,,,,,,42.999063,-78.928621,TRUE,,NY,,4545 River Road,62,62,,,terminal,14150,,,,,T-16-NY-1457
1715,Tonawanda,Tonawanda,,,,,,42.978596,-78.926605,TRUE,,NY,,3733 River Road,5,5,,,terminal,14150,,,,,T-16-NY-1484
1716,Tooele,Tooele,,,,,,40.5308,-112.298,TRUE,,UT,, ,391,391,,,terminal,84074,,,,,0
1717,Topeka,Wakarusa,jon.jacobs@magellanlp.com,,Jon Jacobs,(785) 862-1602,Terminal Contact,38.9215,-95.6863,TRUE,,KS,100000,US Hwy 75 RFD 1,2,477,,,terminal,66546,in,,out,,T-48-KS-3665
1718,Torrance,Torrance,,,,,,33.855478,-118.323209,TRUE,,CA,,3700 West 190th Street,416,416,,,terminal,90503,,,,,T-33-CA-4786
1719,Tracy,Tracy,,,,,,37.751655,-121.349456,TRUE,,CA,,22888 S. Kasson Rd.,12,12,,,terminal,95376,,,,,T-68-CA-4604
1720,Tracy,Banta,,,,,,37.7514,-121.3489,TRUE,,CA,, ,12,12,,,terminal,95304,,,,,0
1721,Tremley Point,Linden,,,,,,40.599932,-74.207681,TRUE,,NJ,1593000,4601 Tremley Point Rd,7,7,,3,terminal,7036,,none,,,T-22-NJ-1512
1722,Trenton,Trenton,,,,,,40.176198,-74.731068,TRUE,,NJ,,1463 Lamberton Road,390,390,,,terminal,8611,,,,,T-22-NJ-1547
1723,Trenton,Trenton,,,,,,40.176442,-74.72747,TRUE,,NJ,,1473 Lamberton Road,364,364,,,terminal,8611,,,,,T-22-NJ-1548
1724,Tucker,Tucker,,,,,,33.847069,-84.235564,TRUE,,GA,,3877 Flowers Drive,9,9,,,terminal,30084,,,,,T-58-GA-2529
1725,Tuckerton,Reading,,,,,,40.396765,-75.933215,TRUE,,PA,,130 Whitman Road,1,1,,,terminal,19605,,,,,T-23-PA-1752
1726,Tucson,Tucson,,,,,,32.181565,-110.913439,TRUE,,AZ,,3605 South Dodge Blvd.,30,30,,,terminal,85713,,,,,T-86-AZ-4309
1727,Tucson,Tucson,,,,5205141065,,32.178355,-110.910903,TRUE,,AZ,825084,3841 East Refinery Way,4,134,,4,terminal,85713,in,,,,T-86-AZ-4310
1728,Tucson Asphalt,Tucson,,,,,,32.1639,-110.9046,TRUE,,AZ,, ,48,48,,,terminal,85714,,,,,0
1729,Tullytown,Bristol,,,,,,40.135915,-74.818633,TRUE,,PA,,113 Main St.,85,85,,,terminal,19007,,,,,T-23-PA-1753
1730,Tulsa,Tulsa,,,,,,36.111859,-96.007032,TRUE,,OK,,1307 W 35th St,30,30,,,terminal,74107,,,,,T-73-OK-2620
1731,Tulsa,Tulsa,,,,,,36.1539,-95.9925,TRUE,,OK,, ,50,50,,,terminal,74103,,,,,0
1732,Tupman,Tupman,,,,,,35.2776,-119.3237,TRUE,,CA,, ,106,106,,,terminal,93276,,,,,0
